Order Date,Customer Name,State,Category,Sub Category,Product Name,Sales,Quantity,Profit
1/6/2014,Quincy Jones,Michigan,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,12.38
2/6/2014,Christine Kargatis,Utah,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,19.44
2/6/2014,Christine Kargatis,Utah,Furniture,Furnishings,Aluminum Document Frame,73.32,6,22
2/6/2014,Stewart Visinsky,Georgia,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,2.65
2/6/2014,Stewart Visinsky,Georgia,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,67.19
2/6/2014,Stewart Visinsky,Georgia,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2,107.08
3/6/2014,Steven Cartwright,Washington,Furniture,Tables,KI Adjustable-Height Table,515.88,6,113.49
3/6/2014,Ross Baird,Michigan,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,7.49
3/6/2014,Richard Eichhorn,Illinois,Office Supplies,Labels,Avery 513,15.94,4,5.18
3/6/2014,Richard Eichhorn,Illinois,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.54,7,-40
3/6/2014,Richard Eichhorn,Illinois,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.7,3,9.95
4/6/2014,Mark Packer,Ohio,Office Supplies,Paper,Easy-staple paper,16.22,2,5.88
4/6/2014,Bobby Trafton,New York,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,21.08
4/6/2014,Bobby Trafton,New York,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,4.05
4/6/2014,Bobby Trafton,New York,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,2,-44.2
4/6/2014,Bobby Trafton,New York,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,6.7
6/6/2014,Bryan Mills,New York,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,4.94
6/6/2014,Grant Thornton,New York,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.54,9,50.47
6/6/2014,Grant Thornton,New York,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,4.46
6/6/2014,Grant Thornton,New York,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.76,3,-347.12
6/6/2014,Sarah Bern,Illinois,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.59,3,-38.11
6/6/2014,Sarah Bern,Illinois,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.98,2,4.72
6/6/2014,Valerie Takahito,Texas,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,33.83
6/6/2014,Stewart Visinsky,Florida,Office Supplies,Binders,Presstex Flexible Ring Binders,1.37,1,-0.91
6/6/2014,Stewart Visinsky,Florida,Office Supplies,Paper,Xerox 1944,62.02,2,22.48
7/6/2014,Bart Pistole,Illinois,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.46,3,-20.56
7/6/2014,Nick Radford,Illinois,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.94,3,-209.77
8/6/2014,Carlos Soltero,Washington,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3,73.19
8/6/2014,Katrina Edelman,Tennessee,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.35,3,10.65
8/6/2014,Rick Duston,New York,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,25.68
8/6/2014,Rick Duston,New York,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,83.84
9/6/2014,Brosina Hoffman,California,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",48.86,7,14.17
9/6/2014,Brosina Hoffman,California,Office Supplies,Art,Newell 322,7.28,4,1.97
9/6/2014,Brosina Hoffman,California,Technology,Phones,Mitel 5320 IP Phone VoIP phone,907.15,6,90.72
9/6/2014,Brosina Hoffman,California,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,18.5,3,5.78
9/6/2014,Brosina Hoffman,California,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,114.9,5,34.47
9/6/2014,Brosina Hoffman,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,1706.18,9,85.31
9/6/2014,Brosina Hoffman,California,Technology,Phones,Konftel 250 Conference phone - Charcoal black,911.42,4,68.36
9/6/2014,Carl Weiss,Texas,Technology,Phones,Square Credit Card Reader,7.99,1,0.6
9/6/2014,Carl Weiss,Texas,Technology,Accessories,Logitech M510 Wireless Mouse,63.98,2,10.4
9/6/2014,Carl Weiss,Texas,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.37,2,6.16
9/6/2014,Chuck Magee,California,Office Supplies,Supplies,Staple remover,7.36,2,0.15
9/6/2014,Chuck Magee,California,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,10.63
9/6/2014,Frank Olsen,Virginia,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,245.02
9/6/2014,Thomas Seio,Nevada,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,4.7
9/6/2014,Thomas Seio,Nevada,Office Supplies,Paper,Xerox 1909,79.14,3,36.4
9/6/2014,Thomas Seio,Nevada,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,14.21
10/6/2014,Heather Kirkland,Michigan,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,240.86
1/7/2014,Dorris liebe,Washington,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,6.97
1/7/2014,Laurel Workman,Florida,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,71.99
1/7/2014,Laurel Workman,Florida,Office Supplies,Binders,Avery Durable Binders,5.18,6,-3.63
2/7/2014,Eric Hoffmann,New Jersey,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,19.97
2/7/2014,Eric Hoffmann,New Jersey,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,2.18
4/7/2014,Katrina Edelman,Colorado,Office Supplies,Paper,Xerox 194,177.54,4,62.14
4/7/2014,Katrina Edelman,Colorado,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.43,2,3.24
4/7/2014,Maxwell Schwartz,Virginia,Office Supplies,Paper,Southworth Structures Collection,21.84,3,10.92
4/7/2014,Maxwell Schwartz,Virginia,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,7.64
5/7/2014,Michael Chen,Mississippi,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,163.19
5/7/2014,Michael Chen,Mississippi,Office Supplies,Labels,Avery 516,14.62,2,6.87
5/7/2014,Michael Chen,Mississippi,Office Supplies,Paper,Xerox 1995,19.44,3,9.33
5/7/2014,Dan Campbell,Texas,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.78,3,-44.16
5/7/2014,Dan Campbell,Texas,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.42,11,-35.18
5/7/2014,Dennis Pardue,California,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,67.86
5/7/2014,David Wiener,Tennessee,Office Supplies,Art,Newell 322,4.37,3,0.38
5/7/2014,Don Miller,Florida,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,5.37
5/7/2014,Don Miller,Florida,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,-6.87
5/7/2014,Don Miller,Florida,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.22,3,15.99
6/7/2014,Emily Phan,New York,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.99,1,175
6/7/2014,Becky Castell,California,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,47.85
7/7/2014,John Lee,Pennsylvania,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.19,2,-46.74
7/7/2014,John Lee,Pennsylvania,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.01,2,12.08
8/7/2014,Michelle Huthwaite,New York,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.88,1,10.65
8/7/2014,Ed Braxton,California,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.49,3,-87.94
8/7/2014,Ed Braxton,California,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.7,6,68.85
9/7/2014,Brian Moss,Texas,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.37,2,3.63
9/7/2014,Brian Moss,Texas,Office Supplies,Paper,Xerox 1895,14.35,3,4.49
9/7/2014,Gary Hansen,California,Office Supplies,Labels,Avery 49,2.88,1,1.41
9/7/2014,Gary Hansen,California,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.9,6,14.14
9/7/2014,Gary Hansen,California,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,4.07
9/7/2014,Darrin Sayre,California,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.3,6,4.65
9/7/2014,Darrin Sayre,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.83,1,7.05
9/7/2014,Darrin Sayre,California,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,2.22
9/7/2014,Darrin Sayre,California,Office Supplies,Paper,Xerox 1967,32.4,5,15.55
11/7/2014,Laura Armstrong,New Jersey,Office Supplies,Paper,Easy-staple paper,177.2,5,83.28
11/7/2014,Laura Armstrong,New Jersey,Technology,Phones,Cisco SPA508G,197.97,3,57.41
11/7/2014,Laura Armstrong,New Jersey,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,213.74
11/7/2014,Laura Armstrong,New Jersey,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9,52.13
11/7/2014,Laura Armstrong,New Jersey,Office Supplies,Labels,Avery 514,14.4,5,7.06
11/7/2014,Michael Nguyen,Texas,Technology,Phones,Polycom VVX 310 VoIP phone,575.97,4,43.2
11/7/2014,Michael Nguyen,Texas,Office Supplies,Paper,Xerox 200,10.37,2,3.63
11/7/2014,Mark Hamilton,New York,Office Supplies,Paper,Xerox 1881,49.12,4,23.09
11/7/2014,Mark Hamilton,New York,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,6.4
11/7/2014,Jamie Kunitz,New York,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,47.81
12/7/2014,Alyssa Crouse,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,2,2.8
12/7/2014,Alyssa Crouse,California,Furniture,Tables,Hon 5100 Series Wood Tables,698.35,3,-17.46
12/7/2014,Ben Ferrer,California,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9,44.96
12/7/2014,Ben Ferrer,California,Technology,Phones,GE DSL Phone Line Filter,255.94,8,28.79
12/7/2014,Clay Ludtke,Washington,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.14,4,13.85
12/7/2014,Clay Ludtke,Washington,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.26,4,3.8
12/7/2014,Max Engle,Illinois,Office Supplies,Paper,Xerox 1949,35.86,9,13
12/7/2014,Max Engle,Illinois,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,3.28
12/7/2014,Paul Van Hugh,Texas,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.36,3,-14.64
12/7/2014,Paul Van Hugh,Texas,Office Supplies,Fasteners,Stockwell Push Pins,3.49,2,0.57
12/7/2014,Paul Van Hugh,Texas,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.29,7,3.9
12/7/2014,Paul Van Hugh,Texas,Office Supplies,Paper,Xerox 195,16.03,3,5.61
1/8/2014,Barbara Fisher,North Carolina,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.54,3,5.92
1/8/2014,Barbara Fisher,North Carolina,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.13,4,12.14
1/8/2014,Barbara Fisher,North Carolina,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,10.22
1/8/2014,Barbara Fisher,North Carolina,Office Supplies,Paper,Xerox 1916,78.3,2,29.36
1/8/2014,Ivan Liston,California,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.75,3,6.91
1/8/2014,Ann Steele,Pennsylvania,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,1.92
2/8/2014,Nick Zandusky,Missouri,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,12.55
2/8/2014,Nick Zandusky,Missouri,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2,9.12
2/8/2014,Nick Zandusky,Missouri,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,226.36
3/8/2014,Bruce Stewart,Colorado,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,-161.88
3/8/2014,Bruce Stewart,Colorado,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.29
3/8/2014,Berenike Kampe,New York,Office Supplies,Paper,Xerox 1884,39.96,2,18.78
3/8/2014,Berenike Kampe,New York,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,26.6
3/8/2014,Berenike Kampe,New York,Office Supplies,Storage,Staple magnet,21.36,2,5.77
3/8/2014,Gary Hansen,Arizona,Office Supplies,Paper,White Computer Printout Paper by Universal,93.02,3,33.72
4/8/2014,Valerie Dominguez,Utah,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,305.13
4/8/2014,Valerie Dominguez,Utah,Office Supplies,Paper,Xerox 1934,447.84,8,219.44
4/8/2014,Valerie Dominguez,Utah,Office Supplies,Art,Newell 329,16.4,5,4.26
4/8/2014,Valerie Dominguez,Utah,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,35
4/8/2014,Valerie Dominguez,Utah,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,7.95
4/8/2014,Valerie Dominguez,Utah,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,1,4.78
4/8/2014,Marina Lichtenstein,Maine,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,27.53
4/8/2014,Marina Lichtenstein,Maine,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,124.68
4/8/2014,Marina Lichtenstein,Maine,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,104.72
5/8/2014,Chad Sievert,California,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,9.84
5/8/2014,Chad Sievert,California,Office Supplies,Paper,Xerox 1913,110.96,2,53.26
5/8/2014,Chad Sievert,California,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,21.26
5/8/2014,Sonia Sunley,California,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,1.64
5/8/2014,Sonia Sunley,California,Office Supplies,Storage,Akro Stacking Bins,15.78,2,0.63
5/8/2014,Sonia Sunley,California,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,12.87
5/8/2014,Ricardo Sperren,Connecticut,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,22.25
5/8/2014,Ricardo Sperren,Connecticut,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,2.01
5/8/2014,Ricardo Sperren,Connecticut,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,294.67
5/8/2014,Stephanie Phelps,New York,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,36.72
5/8/2014,Stephanie Phelps,New York,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,7,7.02
5/8/2014,Gary Zandusky,Texas,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,41.93
6/8/2014,Roland Fjeld,South Carolina,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,22.65
6/8/2014,Trudy Brown,New York,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,83.99
8/8/2014,Lena Radford,California,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.07
8/8/2014,Lena Radford,California,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,434.99
8/8/2014,Lena Radford,California,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,55.75
8/8/2014,Lena Radford,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77
8/8/2014,Maria Bertelson,Arizona,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.38,4,-3.03
8/8/2014,Maria Bertelson,Arizona,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,-10.8
8/8/2014,Tamara Manning,California,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,110.05
8/8/2014,Matt Abelman,Michigan,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,275
8/8/2014,Matt Abelman,Michigan,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.54,3,37.23
8/8/2014,Matt Abelman,Michigan,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,17.25
8/8/2014,Matt Abelman,Michigan,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,22.63
8/8/2014,Matt Abelman,Michigan,Technology,Phones,Motorola Droid Maxx,299.98,2,83.99
8/8/2014,Vivek Gonzalez,Florida,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.46,4,-7.77
9/8/2014,Andy Gerbode,Florida,Technology,Phones,AT&T 1070 Corded Phone,178.38,2,22.3
9/8/2014,Andy Gerbode,Florida,Office Supplies,Paper,Xerox 21,15.55,3,5.44
9/8/2014,Emily Ducich,California,Office Supplies,Labels,Avery 494,20.88,8,9.6
9/8/2014,Matthew Grinstein,Washington,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4,68.2
9/8/2014,Matthew Grinstein,Washington,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.17,2,-43.83
9/8/2014,Joseph Holt,Washington,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.74,7,643.98
9/8/2014,Gene McClure,California,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,2.69
9/8/2014,Roger Demir,Arizona,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.46,3,-0.95
9/8/2014,Roger Demir,Arizona,Office Supplies,Binders,Avery Hole Reinforcements,9.35,5,-6.54
11/8/2014,Greg Matthias,Washington,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,5.43
11/8/2014,Greg Matthias,Washington,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,10.65
11/8/2014,Greg Matthias,Washington,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,10.79
11/8/2014,Ken Lonsdale,New York,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,18.77
12/8/2014,Charles Sheldon,New Jersey,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7,98.11
12/8/2014,Ben Wallace,California,Technology,Phones,BlackBerry Q10,806.34,8,50.4
12/8/2014,Ben Wallace,California,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,31.61
12/8/2014,Duane Huffman,Florida,Office Supplies,Paper,Xerox 229,31.1,6,10.89
12/8/2014,Duane Huffman,Florida,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,4.2
12/8/2014,Duane Huffman,Florida,Technology,Accessories,Maxell 4.7GB DVD-R,158.93,7,41.72
12/8/2014,Duane Huffman,Florida,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.25,6,15.84
12/8/2014,Duane Huffman,Florida,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.55,2,-1.04
12/8/2014,Duane Huffman,Florida,Office Supplies,Labels,Avery 501,2.95,1,1
12/8/2014,Lauren Leatherbury,Georgia,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,6.74
12/8/2014,Lauren Leatherbury,Georgia,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,13,98.14
1/9/2014,Larry Tron,California,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,15.64
1/9/2014,Jack Lebron,Texas,Office Supplies,Binders,Prestige Round Ring Binders,3.65,3,-6.02
1/9/2014,Jack Lebron,Texas,Office Supplies,Paper,Xerox 216,31.1,6,10.89
1/9/2014,Lena Hernandez,New York,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.74,2,8.31
1/9/2014,Lena Hernandez,New York,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357,3,57.12
2/9/2014,Justin MacKendrick,New York,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,8.96
2/9/2014,Justin MacKendrick,New York,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,4.95
2/9/2014,Clay Ludtke,New York,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,8.07
2/9/2014,Katherine Ducich,New York,Office Supplies,Art,Newell 324,57.75,5,16.17
2/9/2014,Katherine Ducich,New York,Office Supplies,Paper,Easy-staple paper,14.94,3,7.02
2/9/2014,Christina VanderZanden,Illinois,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.98,3,53.99
